
Gurobi 11.0.3 (linux64) logging started Fri Nov 22 11:21:32 2024

Set parameter LogFile to value "/home/yihong/Coding/OR_SUC/SUC_results_bigM100000_thread4/case24_ieee_rts_theta0.1_epsilon0.05_gurobi_seed400000_num_gen100_N_WDR100_load_scaling_factor1_exact_T28quadra_cost.txt"
Set parameter TimeLimit to value 3600
Gurobi Optimizer version 11.0.3 build v11.0.3rc0 (linux64 - "Ubuntu 20.04.6 LTS")

CPU model: AMD EPYC 7532 32-Core Processor, instruction set [SSE2|AVX|AVX2]
Thread count: 64 physical cores, 128 logical processors, using up to 4 threads

Optimize a model with 67335 rows, 34921 columns and 1546834 nonzeros
Model fingerprint: 0x895cf9ec
Model has 2800 quadratic constraints
Variable types: 32021 continuous, 2900 integer (2900 binary)
Coefficient statistics:
  Matrix range     [1e-04, 1e+05]
  QMatrix range    [2e-03, 8e-03]
  QLMatrix range   [9e-02, 6e+01]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+05]
Presolve removed 54904 rows and 14730 columns
Presolve time: 0.47s
Presolved: 12431 rows, 20191 columns, 69600 nonzeros
Presolved model has 2800 quadratic constraint(s)
Variable types: 17294 continuous, 2897 integer (2897 binary)

Root relaxation: objective 3.468278e+04, 10061 iterations, 0.33 seconds (0.49 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 34682.7837    0   37          - 34682.7837      -     -    0s
     0     0 359944.195    0  824          - 359944.195      -     -    1s
     0     0 406368.230    0  799          - 406368.230      -     -    1s
     0     0 714066.624    0  874          - 714066.624      -     -    2s
     0     0 714208.023    0  633          - 714208.023      -     -    2s
     0     0 715240.014    0  571          - 715240.014      -     -    2s
     0     0 715296.080    0  572          - 715296.080      -     -    2s
     0     0 715787.762    0  545          - 715787.762      -     -    2s
     0     0 715803.054    0  545          - 715803.054      -     -    3s
     0     2 715880.691    0  545          - 715880.691      -     -    3s
   162   181 718007.852   33  493          - 716666.063      -  60.5    5s
H  979   658                    719786.09995 716666.063  0.43%  26.2    7s
*  979   658             251    719786.09995 716666.063  0.43%  26.3    7s
  1091   614 718742.995  184  545 719786.100 716676.918  0.43%  28.2   11s
  1102   621 717932.940   11  432 719786.100 716686.204  0.43%  27.9   15s
  1116   631 716826.796   17  481 719786.100 716751.629  0.42%  27.6   20s
  1182   677 718112.986   20  461 719786.100 716820.450  0.41%  51.3   25s
  1351   815 718321.087   41  357 719786.100 716820.450  0.41%  62.8   30s
  1747  1034 719442.102   99  182 719786.100 716820.450  0.41%  63.9   35s
  2329  1153     cutoff  180      719786.100 716820.615  0.41%  52.2   40s
  2817  1260 719627.771  208    - 719786.100 716823.233  0.41%  51.9   45s
  3521  2034 718889.464   94  161 719786.100 716823.233  0.41%  56.5   50s
  4171  2662 717848.891  183    - 719786.100 716829.842  0.41%  52.7   55s
  5355  3836 717026.615   27  258 719786.100 716841.852  0.41%  50.7   60s
  7520  5419 717184.334  121    - 719786.100 716854.260  0.41%  45.7   65s
  8348  6879 717883.662   87  120 719786.100 716861.681  0.41%  45.1   70s
  9982  7852 717098.347  125    - 719786.100 716865.542  0.41%  43.6   75s
 11021  9518 717114.250   52  129 719786.100 716869.192  0.41%  42.9   81s
 12501 11089 717295.037   51  153 719786.100 716873.296  0.40%  42.9   87s
 53759 47228 717013.955   35   58 719786.100 716903.557  0.40%  41.6  321s
 54456 47821 717503.713   79   10 719786.100 716903.811  0.40%  41.7  326s
 55187 48488 718376.868   91    - 719786.100 716903.958  0.40%  41.9  330s
 56013 49101 717185.671   73    - 719786.100 716904.207  0.40%  42.1  335s
 57029 49760 717688.480   87    - 719786.100 716904.496  0.40%  42.1  340s
 57612 50417 718387.246  108    - 719786.100 716904.701  0.40%  42.4  345s
 58926 51716 718442.349   87   26 719786.100 716905.046  0.40%  42.6  351s
 59753 52322 718826.545   84   19 719786.100 716905.258  0.40%  42.7  357s
 60443 52837 718967.537  102    2 719786.100 716905.372  0.40%  42.8  360s
 61099 53418 717621.978   62    - 719786.100 716905.531  0.40%  43.0  365s
 61945 54007 716994.753   46    - 719786.100 716906.067  0.40%  43.2  370s
 62825 54660 717121.289   73    - 719786.100 716906.443  0.40%  43.4  375s
 63362 55241 718023.063   52    - 719786.100 716906.603  0.40%  43.6  380s
 64553 56311 717296.843   47   51 719786.100 716906.856  0.40%  43.9  386s
 65223 56869 717322.629   55   24 719786.100 716907.009  0.40%  44.2  390s
 65848 57361 717698.075   65    - 719786.100 716907.238  0.40%  44.3  395s
 66425 57852 717038.222   33   42 719786.100 716907.521  0.40%  44.4  400s
 67091 58118 717561.390   63    - 719786.100 716907.672  0.40%  44.7  405s
 67459 58677 717390.158   43    - 719786.100 716907.790  0.40%  44.8  410s
 68288 59310          -   83      719786.100 716908.142  0.40%  45.1  415s
 68894 59699 717611.808   75   17 719786.100 716908.265  0.40%  45.2  420s
 69276 60324 717970.654   61    - 719786.100 716908.311  0.40%  45.3  425s
 70309 61051 718521.808  108    - 719786.100 716908.559  0.40%  45.4  430s
 71155 62105 717179.696   36   76 719786.100 716908.691  0.40%  45.6  437s
 71513 62128          -   79      719786.100 716908.696  0.40%  45.7  440s
 72814 63172 717478.785   87    4 719786.100 716909.112  0.40%  45.8  447s
 73175 63211 717841.690  104    - 719786.100 716909.221  0.40%  45.8  450s
 73958 63901          -   57      719786.100 716909.283  0.40%  46.1  456s
 74230 64410 717658.216   83    - 719786.100 716909.400  0.40%  46.1  460s
 74852 65030 717463.817   90    - 719786.100 716909.579  0.40%  46.1  465s
 75646 65680          -  135      719786.100 716909.926  0.40%  46.3  470s
 76379 66387 717411.816   42    - 719786.100 716910.090  0.40%  46.4  475s
 77117 67041 717543.907   45    - 719786.100 716910.226  0.40%  46.4  480s
 77952 67691          -   74      719786.100 716910.488  0.40%  46.5  485s
 78758 68311 717228.633   64    - 719786.100 716910.747  0.40%  46.6  490s
 79380 68931 719719.533  110    4 719786.100 716910.980  0.40%  46.7  495s
 80284 69590 719155.126  110    - 719786.100 716911.115  0.40%  46.9  500s
 80989 70183          -   84      719786.100 716911.337  0.40%  47.0  505s
 81879 70850 718218.259   92    - 719786.100 716911.632  0.40%  47.2  511s
 82554 71496 717569.226   67    - 719786.100 716911.840  0.40%  47.2  515s
 83176 72162 717764.528   73   12 719786.100 716912.020  0.40%  47.3  520s
 84013 72780 718905.069  106    1 719786.100 716912.164  0.40%  47.3  526s
 84709 73325 718906.112   92    3 719786.100 716912.304  0.40%  47.4  530s
 85427 73926 719255.784  115    7 719786.100 716912.365  0.40%  47.6  535s
 86227 74587 719650.101  117   17 719786.100 716912.659  0.40%  47.7  540s
 86999 74654 717180.220   30   77 719786.100 716912.902  0.40%  47.8  600s
 87191 75026 719256.559  108    - 719786.100 716912.923  0.40%  47.8  605s
 87446 75445 718769.298   97   17 719786.100 716912.955  0.40%  47.9  611s
 88036 76127 717244.504   44   14 719786.100 716913.044  0.40%  47.9  615s
 88274 76159 717729.439   76    - 719786.100 716913.044  0.40%  47.9  620s
 88907 76852 717326.399   78    2 719786.100 716913.157  0.40%  47.9  627s
 89400 76879          -   88      719786.100 716913.157  0.40%  47.9  631s
 89727 77541 718336.760   58   12 719786.100 716913.157  0.40%  48.0  636s
 90060 77555 718494.132   97    - 719786.100 716913.157  0.40%  48.0  640s
 90518 78166 718751.955   83   19 719786.100 716913.157  0.40%  48.0  646s
 91311 78894 719557.989   97    9 719786.100 716913.157  0.40%  48.2  656s
 91956 78936 718863.974   92    - 719786.100 716913.157  0.40%  48.2  661s
 92141 79315 718877.447   83    4 719786.100 716913.157  0.40%  48.2  665s
 92474 79334 719198.193  110    - 719786.100 716913.157  0.40%  48.3  670s
 92891 79944 717140.944   67    - 719786.100 716913.157  0.40%  48.3  675s
 93231 79991          -   44      719786.100 716913.157  0.40%  48.3  681s
 93489 80648 717369.011   61   23 719786.100 716913.157  0.40%  48.3  687s
 94139 80765 717222.702   64    - 719786.100 716913.157  0.40%  48.3  691s
 94494 81444 717070.677   49   60 719786.100 716913.157  0.40%  48.3  696s
 95244 81490 717313.161   86    - 719786.100 716913.157  0.40%  48.3  700s
 95707 81946 716965.270   43    - 719786.100 716913.157  0.40%  48.4  706s
 95907 82596 718824.203  125    2 719786.100 716913.157  0.40%  48.4  713s
 95946 82600 717555.618   62    - 719786.100 716913.157  0.40%  48.4  715s
 96490 82627          -   95      719786.100 716913.157  0.40%  48.5  723s
 96521 82632          -   74      719786.100 716913.157  0.40%  48.5  725s
 96879 83323          -   83      719786.100 716913.157  0.40%  48.5  730s
 97628 83729 719541.004   92   32 719786.100 716913.157  0.40%  48.6  736s
 98115 84435 718026.413   85    2 719786.100 716913.157  0.40%  48.6  742s
 98503 84459 719659.270   97    - 719786.100 716913.157  0.40%  48.7  746s
 99388 85192 717389.446   76    - 719786.100 716913.157  0.40%  48.7  750s
 99946 85885 717143.134   50    - 719786.100 716913.157  0.40%  48.8  755s
 100695 86416 717203.017   30   86 719786.100 716913.157  0.40%  48.9  761s
 101150 86445          -   62      719786.100 716913.157  0.40%  48.9  765s
 101400 87168 718274.637   86    - 719786.100 716913.157  0.40%  48.9  770s
 102269 87668 717156.888   45   12 719786.100 716913.157  0.40%  48.9  775s
 102910 88344 717211.389   71    2 719786.100 716913.157  0.40%  49.1  780s
 103708 88972 718122.836   93    8 719786.100 716913.157  0.40%  49.1  787s
 104450 89612 717128.026   72   13 719786.100 716913.157  0.40%  49.2  791s
 104874 89642          -   94      719786.100 716913.157  0.40%  49.2  795s
 105269 90142 719344.917  127    - 719786.100 716913.157  0.40%  49.3  800s
 105910 90833 717182.573   33   59 719786.100 716913.157  0.40%  49.4  806s
 106763 91480 717861.446   90    - 719786.100 716913.157  0.40%  49.4  814s
 106766 91483          -   88      719786.100 716913.157  0.40%  49.4  815s
 107175 91509          -   74      719786.100 716913.157  0.40%  49.5  822s
 107567 92123 719251.082  122    3 719786.100 716913.157  0.40%  49.5  825s
 108383 92645 717130.544   55    1 719786.100 716913.157  0.40%  49.6  830s
 109089 93346 717214.190   44   63 719786.100 716913.157  0.40%  49.8  835s
 109926 93975 718187.828   94   18 719786.100 716913.157  0.40%  49.8  842s
 110169 94005          -   86      719786.100 716913.157  0.40%  49.8  845s
 110743 94637 717462.402   48   63 719786.100 716913.157  0.40%  49.9  850s
 111622 95437 718228.619   87   20 719786.100 716913.157  0.40%  49.9  855s
 112490 96071 717649.212   58   12 719786.100 716913.157  0.40%  50.0  862s
 113774 96791          -   84      719786.100 716913.157  0.40%  50.1  865s
 114515 97398          -  106      719786.100 716913.157  0.40%  50.1  870s
 114882 98028 717115.118   44   48 719786.100 716913.157  0.40%  50.1  877s
 115682 98695          -   43      719786.100 716913.157  0.40%  50.2  880s
 116484 99235 717066.563   27   74 719786.100 716913.157  0.40%  50.2  885s
 117154 99810 717949.387   67    3 719786.100 716913.157  0.40%  50.3  891s
 117876 100393 718604.890  111   19 719786.100 716913.157  0.40%  50.4  896s
 118646 100978 718489.519   91   12 719786.100 716913.157  0.40%  50.5  903s
 118973 101017          -   88      719786.100 716913.157  0.40%  50.5  906s
 119501 101631          -   92      719786.100 716913.157  0.40%  50.5  910s
 120126 102086 717659.204   42   32 719786.100 716913.157  0.40%  50.6  916s
 120703 102654 717092.402   25   51 719786.100 716913.157  0.40%  50.7  920s
 121248 102710          -   89      719786.100 716913.157  0.40%  50.8  925s
 121639 103303          -   96      719786.100 716913.157  0.40%  50.8  930s
 122916 104498 717034.919   46   19 719786.100 716913.157  0.40%  50.9  937s
 123521 104543          -   97      719786.100 716913.157  0.40%  51.0  940s
 124221 105574     cutoff   79      719786.100 716913.157  0.40%  51.0  946s
 124957 106235 717630.722   45   63 719786.100 716913.157  0.40%  51.1  951s
 125742 106733 718085.849   83    - 719786.100 716913.157  0.40%  51.1  957s
 126341 107362 718845.060   80   21 719786.100 716913.157  0.40%  51.2  963s
 126639 107377          -   66      719786.100 716913.157  0.40%  51.2  965s
 127122 107942 718168.139   84    5 719786.100 716913.157  0.40%  51.2  971s
 127690 107975          -   64      719786.100 716913.157  0.40%  51.3  975s
 128361 109102 717210.058   30   47 719786.100 716913.157  0.40%  51.3  983s
 129195 109725 719191.515   82    1 719786.100 716913.157  0.40%  51.3  988s
 129559 109763          -   82      719786.100 716913.157  0.40%  51.3  991s
 129980 110341 717975.727   80   10 719786.100 716913.157  0.40%  51.3  997s
 130102 110350          -   89      719786.100 716913.157  0.40%  51.4 1000s
 130389 110361          -   88      719786.100 716913.157  0.40%  51.4 1005s
 130786 110871 719424.621   75   18 719786.100 716913.157  0.40%  51.4 1013s
 130880 110877          -   96      719786.100 716913.157  0.40%  51.4 1015s
 131226 110921          -  103      719786.100 716913.157  0.40%  51.4 1020s
 131462 111502     cutoff   94      719786.100 716913.157  0.40%  51.4 1026s
 132275 112166 718638.907  102    8 719786.100 716913.157  0.40%  51.4 1032s
 132614 112188          -   86      719786.100 716913.157  0.40%  51.4 1035s
 133090 112756 717329.257   27   72 719786.100 716913.157  0.40%  51.4 1042s
 133836 113400 718496.112  112   20 719786.100 716913.157  0.40%  51.4 1047s
 134455 113460          -   91      719786.100 716913.157  0.40%  51.5 1050s
 135241 114022          -   60      719786.100 716913.157  0.40%  51.5 1055s
 136192 115222     cutoff   92      719786.100 716913.157  0.40%  51.5 1062s
 136300 115234          -  117      719786.100 716913.157  0.40%  51.5 1065s
 136987 115871 717037.098   24   67 719786.100 716913.157  0.40%  51.5 1070s
 137737 116443 718929.249  129    - 719786.100 716913.157  0.40%  51.6 1077s
 138390 116473          -   79      719786.100 716913.157  0.40%  51.7 1081s
 139069 116989          -   85      719786.100 716913.157  0.40%  51.7 1085s
 139429 117580          -   88      719786.100 716913.157  0.40%  51.8 1090s
 140356 118130          -   70      719786.100 716913.157  0.40%  51.9 1095s
 141006 118772          -   86      719786.100 716913.157  0.40%  51.9 1100s
 141322 119393 719034.236  102    - 719786.100 716913.157  0.40%  51.9 1106s
 142168 120124          -  115      719786.100 716913.157  0.40%  51.9 1112s
 142941 120167          -   80      719786.100 716913.157  0.40%  51.9 1119s
 142972 120170          -  104      719786.100 716913.157  0.40%  51.9 1120s
 143713 120844          -   72      719786.100 716913.157  0.40%  52.0 1125s
 144062 121514          -  133      719786.100 716913.157  0.40%  52.0 1130s
 144729 122055     cutoff   84      719786.100 716913.157  0.40%  52.0 1138s
 145199 122096          -   86      719786.100 716913.157  0.40%  52.0 1140s
 145537 122712          -   90      719786.100 716913.157  0.40%  52.1 1145s
 146270 123307          -   95      719786.100 716913.157  0.40%  52.1 1150s
 146685 123327          -  100      719786.100 716913.157  0.40%  52.1 1158s
 146962 123884 718389.070   68    9 719786.100 716913.157  0.40%  52.1 1165s
 147739 124563 719583.975   92   13 719786.100 716913.157  0.40%  52.2 1170s
 148566 125214 719469.616  110   11 719786.100 716913.157  0.40%  52.2 1180s
 149353 125838     cutoff   67      719786.100 716913.157  0.40%  52.3 1186s
 149472 125855          -   47      719786.100 716913.157  0.40%  52.3 1190s
 150182 126532 717693.847   65   57 719786.100 716913.157  0.40%  52.3 1203s
 150398 126541          -   47      719786.100 716913.157  0.40%  52.3 1205s
 151030 127194 717061.455   45   10 719786.100 716913.157  0.40%  52.3 1210s
 151853 127938 717180.693   46   60 719786.100 716913.157  0.40%  52.3 1215s
 152751 128534     cutoff   91      719786.100 716913.157  0.40%  52.3 1222s
 153477 129129 718787.626   98   18 719786.100 716913.157  0.40%  52.4 1227s
 154105 129180          -  107      719786.100 716913.157  0.40%  52.4 1230s
 154209 129812          -   85      719786.100 716913.157  0.40%  52.4 1236s
 154366 129822          -   92      719786.100 716913.157  0.40%  52.4 1240s
 155016 130343     cutoff  132      719786.100 716913.157  0.40%  52.5 1248s
 155354 130362          -   83      719786.100 716913.157  0.40%  52.5 1250s
 156466 131586 718360.096   70    9 719786.100 716913.157  0.40%  52.6 1257s
 157242 131994 719130.951   72   29 719786.100 716913.157  0.40%  52.6 1265s
 157751 132538 717326.300   67   29 719786.100 716913.157  0.40%  52.7 1271s
 158187 132574          -   84      719786.100 716913.157  0.40%  52.7 1275s
 158470 133178 717481.749   53    2 719786.100 716913.157  0.40%  52.7 1282s
 159156 133224          -   62      719786.100 716913.157  0.40%  52.7 1285s
 159275 133552 717667.733   51   45 719786.100 716913.157  0.40%  52.7 1291s
 159668 133579          -   99      719786.100 716913.157  0.40%  52.8 1295s
 159973 134201          -   97      719786.100 716913.157  0.40%  52.8 1300s
 160589 134895 719384.856   86   27 719786.100 716913.157  0.40%  52.8 1307s
 160776 134906          -   93      719786.100 716913.157  0.40%  52.8 1310s
 161485 135408 718041.607  112    2 719786.100 716913.157  0.40%  52.8 1316s
 161832 135436          -   90      719786.100 716913.157  0.40%  52.9 1320s
 161881 135448          -  114      719786.100 716913.157  0.40%  52.9 1325s
 162138 135975 717156.181   37   45 719786.100 716913.157  0.40%  52.9 1331s
 162750 136007          -   99      719786.100 716913.157  0.40%  52.9 1336s
 162839 136686 717003.996   63    9 719786.100 716913.157  0.40%  52.9 1341s
 163701 137046 719249.169  105    - 719786.100 716913.157  0.40%  52.9 1345s
 164167 137620 717019.071   38   46 719786.100 716913.157  0.40%  53.0 1350s
 164846 138241 717063.336   49   17 719786.100 716913.157  0.40%  53.1 1357s
 165647 138292          -   48      719786.100 716913.157  0.40%  53.1 1360s
 166393 139416 717654.250   45   46 719786.100 716913.157  0.40%  53.1 1369s
 166495 139417          -   83      719786.100 716913.157  0.40%  53.1 1370s
 167150 139912 718546.162   88    - 719786.100 716913.157  0.40%  53.2 1377s
 167284 139926          -   57      719786.100 716913.157  0.40%  53.2 1380s
 167789 140565 717269.429   56    8 719786.100 716913.157  0.40%  53.2 1385s
 168977 141193          -   86      719786.100 716913.157  0.40%  53.3 1390s
 169368 141697 717106.153   37   43 719786.100 716913.157  0.40%  53.3 1397s
 169756 141733          -   80      719786.100 716913.157  0.40%  53.3 1400s
 169999 142249 718062.091   66    1 719786.100 716913.157  0.40%  53.3 1406s
 170816 142890 716976.652   51    1 719786.100 716913.157  0.40%  53.4 1414s
 170858 142892          -   87      719786.100 716913.157  0.40%  53.4 1415s
 171538 143432 719408.039   84   11 719786.100 716913.157  0.40%  53.4 1424s
 171732 143446          -   94      719786.100 716913.157  0.40%  53.4 1425s
 172241 144131 717143.027   34   11 719786.100 716913.157  0.40%  53.5 1435s
 173082 144721 718046.698   55   47 719786.100 716913.157  0.40%  53.5 1440s
 173847 145348 716948.879   43    7 719786.100 716913.157  0.40%  53.6 1445s
 174643 145413          -   80      719786.100 716913.157  0.40%  53.6 1453s
 174658 146032 718818.794   92   19 719786.100 716913.157  0.40%  53.6 1456s
 175206 146057          -   72      719786.100 716913.157  0.40%  53.6 1460s
 175697 146656          -   44      719786.100 716913.157  0.40%  53.6 1465s
 175799 146668          -   80      719786.100 716913.157  0.40%  53.6 1470s
 176269 147209 717845.805   60   10 719786.100 716913.157  0.40%  53.6 1475s
 177007 147829          -   78      719786.100 716913.157  0.40%  53.7 1480s
 177797 148557     cutoff   66      719786.100 716913.157  0.40%  53.7 1486s
 178653 149111 719524.543   83   19 719786.100 716913.157  0.40%  53.7 1492s
 179351 149639 717197.709   54   13 719786.100 716913.157  0.40%  53.8 1499s
 179477 149644          -   91      719786.100 716913.157  0.40%  53.8 1500s
 179998 150294 719679.554  133    4 719786.100 716913.157  0.40%  53.8 1506s
 180749 150339          -  117      719786.100 716913.157  0.40%  53.8 1510s
 181573 151558 718100.583   87   17 719786.100 716913.157  0.40%  53.9 1518s
 181694 151562          -  103      719786.100 716913.157  0.40%  53.9 1520s
 181891 151574          -  118      719786.100 716913.157  0.40%  53.9 1525s
 183044 152655 717167.863   70    2 719786.100 716913.157  0.40%  54.0 1533s
 183156 152659          -   81      719786.100 716913.157  0.40%  54.0 1535s
 184277 153282          -   87      719786.100 716913.157  0.40%  54.1 1540s
 184558 153889 717020.990   39   33 719786.100 716913.157  0.40%  54.1 1545s
 184995 153913          -   95      719786.100 716913.157  0.40%  54.1 1550s
 185498 154423          -   81      719786.100 716913.157  0.40%  54.1 1555s
 185922 154436          -  104      719786.100 716913.157  0.40%  54.1 1560s
 186020 155005     cutoff   99      719786.100 716913.157  0.40%  54.2 1565s
 186350 155040          -   92      719786.100 716913.157  0.40%  54.2 1570s
 186822 155580 719351.191   85    9 719786.100 716913.157  0.40%  54.2 1576s
 186978 155587          -   50      719786.100 716913.157  0.40%  54.2 1580s
 187551 156287 716993.955   40   18 719786.100 716913.157  0.40%  54.2 1588s
 187811 156296          -  102      719786.100 716913.157  0.40%  54.2 1590s
 188437 156851 719420.901   79   47 719786.100 716913.157  0.40%  54.2 1598s
 188609 156858          -   93      719786.100 716913.157  0.40%  54.2 1600s
 189198 157530 718536.664   92    - 719786.100 716913.157  0.40%  54.3 1609s
